"Date","Mean"
00:00:00 08/29/2012,       0.130
00:00:00 08/30/2012,       0.060
00:00:00 08/31/2012,       0.080
00:00:00 09/01/2012,       0.110
00:00:00 09/02/2012,       0.040
00:00:00 09/03/2012,       0.030
00:00:00 09/04/2012,       0.030
00:00:00 09/05/2012,       0.040
00:00:00 09/06/2012,       0.070
00:00:00 09/07/2012,       0.040
00:00:00 09/08/2012,       0.030
00:00:00 09/09/2012,       0.060
00:00:00 09/10/2012,       0.000
00:00:00 09/11/2012,       0.000
00:00:00 09/12/2012,       0.000
00:00:00 09/13/2012,       0.000
00:00:00 09/14/2012,       0.000
00:00:00 09/15/2012,       0.000
00:00:00 09/16/2012,       0.000
00:00:00 09/17/2012,       0.000
00:00:00 09/18/2012,       0.000
00:00:00 09/19/2012,       0.000
00:00:00 09/20/2012,       0.000
00:00:00 09/21/2012,       0.000
00:00:00 09/22/2012,       0.000
00:00:00 09/23/2012,       0.000
00:00:00 09/24/2012,       0.070
00:00:00 09/25/2012,       0.120
00:00:00 09/26/2012,       0.150
00:00:00 09/27/2012,       0.110
00:00:00 09/28/2012,       0.210
00:00:00 09/29/2012,       0.210
00:00:00 09/30/2012,       0.170
00:00:00 10/01/2012,       0.140
00:00:00 10/02/2012,       0.100
00:00:00 10/03/2012,       0.070
00:00:00 10/04/2012,       0.030
00:00:00 10/05/2012,       0.000
00:00:00 10/06/2012,       0.000
00:00:00 10/07/2012,       0.000
00:00:00 10/08/2012,       0.000
00:00:00 10/09/2012,       0.000
00:00:00 10/10/2012,       0.160
00:00:00 10/11/2012,       0.320
00:00:00 10/12/2012,       0.320
00:00:00 10/13/2012,       0.320
00:00:00 10/14/2012,       0.320
00:00:00 10/15/2012,       0.320
00:00:00 10/16/2012,       0.160
00:00:00 10/17/2012,       0.080
00:00:00 10/18/2012,       0.000
00:00:00 10/19/2012,       0.030
00:00:00 10/20/2012,       0.220
00:00:00 10/21/2012,       0.310
00:00:00 10/22/2012,       1.200
00:00:00 10/23/2012,       0.370
00:00:00 10/24/2012,       0.270
00:00:00 10/25/2012,       0.200
00:00:00 10/26/2012,       0.000
00:00:00 10/27/2012,       0.000
00:00:00 10/28/2012,       0.000
00:00:00 10/29/2012,       0.000
00:00:00 10/30/2012,       0.000
00:00:00 10/31/2012,       0.000
00:00:00 11/01/2012,       0.170
00:00:00 11/02/2012,       0.020
00:00:00 11/03/2012,       0.000
00:00:00 11/04/2012,       0.010
00:00:00 11/05/2012,       0.020
00:00:00 11/06/2012,       0.020
00:00:00 11/07/2012,       0.030
00:00:00 11/08/2012,       0.820
00:00:00 11/09/2012,       0.710
00:00:00 11/10/2012,       0.320
00:00:00 11/11/2012,       0.000
00:00:00 11/12/2012,       0.000
00:00:00 11/13/2012,       0.000
00:00:00 11/14/2012,       0.000
00:00:00 11/15/2012,       0.090
00:00:00 11/16/2012,       1.200
00:00:00 11/17/2012,       1.100
00:00:00 11/18/2012,       0.470
00:00:00 11/19/2012,       0.210
00:00:00 11/20/2012,       0.480
00:00:00 11/21/2012,       1.000
00:00:00 11/22/2012,       0.320
00:00:00 11/23/2012,       0.170
00:00:00 11/24/2012,       0.180
00:00:00 11/25/2012,       0.240
00:00:00 11/26/2012,       0.260
00:00:00 11/27/2012,       0.340
00:00:00 11/28/2012,       1.900
00:00:00 11/29/2012,       0.400
00:00:00 11/30/2012,      20.000
00:00:00 12/01/2012,       0.500
00:00:00 12/02/2012,     371.000
00:00:00 12/03/2012,     770.000
00:00:00 12/04/2012,     242.000
00:00:00 12/05/2012,     161.000
00:00:00 12/06/2012,     131.000
00:00:00 12/07/2012,     100.000
00:00:00 12/08/2012,      79.000
00:00:00 12/09/2012,      67.000
00:00:00 12/10/2012,      58.000
00:00:00 12/11/2012,      53.000
00:00:00 12/12/2012,      49.000
00:00:00 12/13/2012,      46.000
00:00:00 12/14/2012,      44.000
00:00:00 12/15/2012,      41.000
00:00:00 12/16/2012,      39.000
00:00:00 12/17/2012,      36.000
00:00:00 12/18/2012,      33.000
00:00:00 12/19/2012,      32.000
00:00:00 12/20/2012,      35.000
00:00:00 12/21/2012,      35.000
00:00:00 12/22/2012,      49.000
00:00:00 12/23/2012,     161.000
00:00:00 12/24/2012,     801.000
00:00:00 12/25/2012,     460.000
00:00:00 12/26/2012,     378.000
00:00:00 12/27/2012,     353.000
00:00:00 12/28/2012,     292.000
00:00:00 12/29/2012,     289.000
00:00:00 12/30/2012,     262.000
00:00:00 12/31/2012,     224.000
00:00:00 01/01/2013,     198.000
00:00:00 01/02/2013,     179.000
00:00:00 01/03/2013,     164.000
00:00:00 01/04/2013,     150.000
00:00:00 01/05/2013,     141.000
00:00:00 01/06/2013,     175.000
00:00:00 01/07/2013,     173.000
00:00:00 01/08/2013,     154.000
00:00:00 01/09/2013,     146.000
00:00:00 01/10/2013,     149.000
00:00:00 01/11/2013,     141.000
00:00:00 01/12/2013,     134.000
00:00:00 01/13/2013,     124.000
00:00:00 01/14/2013,     116.000
00:00:00 01/15/2013,     110.000
00:00:00 01/16/2013,     103.000
00:00:00 01/17/2013,      99.000
00:00:00 01/18/2013,      95.000
00:00:00 01/19/2013,      91.000
00:00:00 01/20/2013,      88.000
00:00:00 01/21/2013,      85.000
00:00:00 01/22/2013,      81.000
00:00:00 01/23/2013,      77.000
00:00:00 01/24/2013,      75.000
00:00:00 01/25/2013,      75.000
00:00:00 01/26/2013,      76.000
00:00:00 01/27/2013,      75.000
00:00:00 01/28/2013,      72.000
00:00:00 01/29/2013,      70.000
00:00:00 01/30/2013,      67.000
00:00:00 01/31/2013,      64.000
00:00:00 02/01/2013,      60.000
00:00:00 02/02/2013,      58.000
00:00:00 02/03/2013,      58.000
00:00:00 02/04/2013,      54.000
00:00:00 02/05/2013,      53.000
00:00:00 02/06/2013,      52.000
00:00:00 02/07/2013,      50.000
00:00:00 02/08/2013,      54.000
00:00:00 02/09/2013,      54.000
00:00:00 02/10/2013,      50.000
00:00:00 02/11/2013,      47.000
00:00:00 02/12/2013,      46.000
00:00:00 02/13/2013,      45.000
00:00:00 02/14/2013,      44.000
00:00:00 02/15/2013,      43.000
00:00:00 02/16/2013,      41.000
00:00:00 02/17/2013,      40.000
00:00:00 02/18/2013,      39.000
00:00:00 02/19/2013,      42.000
00:00:00 02/20/2013,      51.000
00:00:00 02/21/2013,      46.000
00:00:00 02/22/2013,      43.000
00:00:00 02/23/2013,      41.000
00:00:00 02/24/2013,      39.000
00:00:00 02/25/2013,      38.000
00:00:00 02/26/2013,      36.000
00:00:00 02/27/2013,      36.000
00:00:00 02/28/2013,      35.000
00:00:00 03/01/2013,      35.000
00:00:00 03/02/2013,      33.000
00:00:00 03/03/2013,      32.000
00:00:00 03/04/2013,      31.000
00:00:00 03/05/2013,      30.000
00:00:00 03/06/2013,      33.000
00:00:00 03/07/2013,      41.000
00:00:00 03/08/2013,      38.000
00:00:00 03/09/2013,      32.000
00:00:00 03/10/2013,      29.000
00:00:00 03/11/2013,      31.000
00:00:00 03/12/2013,      30.000
00:00:00 03/13/2013,      29.000
00:00:00 03/14/2013,      27.000
00:00:00 03/15/2013,      25.000
00:00:00 03/16/2013,      26.000
00:00:00 03/17/2013,      24.000
00:00:00 03/18/2013,      24.000
00:00:00 03/19/2013,      24.000
00:00:00 03/20/2013,      23.000
00:00:00 03/21/2013,      23.000
00:00:00 03/22/2013,      22.000
00:00:00 03/23/2013,      20.000
00:00:00 03/24/2013,      20.000
00:00:00 03/25/2013,      20.000
00:00:00 03/26/2013,      19.000
00:00:00 03/27/2013,      18.000
00:00:00 03/28/2013,      17.000
00:00:00 03/29/2013,      17.000
00:00:00 03/30/2013,      17.000
00:00:00 03/31/2013,      18.000
00:00:00 04/01/2013,      18.000
00:00:00 04/02/2013,      20.000
00:00:00 04/03/2013,      18.000
00:00:00 04/04/2013,      17.000
00:00:00 04/05/2013,      35.000
00:00:00 04/06/2013,      29.000
00:00:00 04/07/2013,      20.000
00:00:00 04/08/2013,      19.000
00:00:00 04/09/2013,      21.000
00:00:00 04/10/2013,      18.000
00:00:00 04/11/2013,      17.000
00:00:00 04/12/2013,      15.000
00:00:00 04/13/2013,      13.000
00:00:00 04/14/2013,      11.000
00:00:00 04/15/2013,      11.000
00:00:00 04/16/2013,      10.000
00:00:00 04/17/2013,      10.000
00:00:00 04/18/2013,       9.500
00:00:00 04/19/2013,       8.500
00:00:00 04/20/2013,      10.000
00:00:00 04/21/2013,       8.500
00:00:00 04/22/2013,       7.700
00:00:00 04/23/2013,       6.700
00:00:00 04/24/2013,       6.000
00:00:00 04/25/2013,       6.000
00:00:00 04/26/2013,       5.500
00:00:00 04/27/2013,       5.300
00:00:00 04/28/2013,       5.100
00:00:00 04/29/2013,       5.100
00:00:00 04/30/2013,       4.100
00:00:00 05/01/2013,       3.800
00:00:00 05/02/2013,       3.400
00:00:00 05/03/2013,       3.800
00:00:00 05/04/2013,       3.100
00:00:00 05/05/2013,       2.700
00:00:00 05/06/2013,       2.200
00:00:00 05/07/2013,       1.900
00:00:00 05/08/2013,       1.700
00:00:00 05/09/2013,       1.500
00:00:00 05/10/2013,       1.300
00:00:00 05/11/2013,       1.100
00:00:00 05/12/2013,       0.800
00:00:00 05/13/2013,       0.820
00:00:00 05/14/2013,       0.330
00:00:00 05/15/2013,       0.120
00:00:00 05/16/2013,       0.310
00:00:00 05/17/2013,       0.090
00:00:00 05/18/2013,       0.140
00:00:00 05/19/2013,       0.300
00:00:00 05/20/2013,       0.270
00:00:00 05/21/2013,       0.500
00:00:00 05/22/2013,       0.270
00:00:00 05/23/2013,       0.110
00:00:00 05/24/2013,       0.010
00:00:00 05/25/2013,       0.010
00:00:00 05/26/2013,       0.490
00:00:00 05/27/2013,       0.730
00:00:00 05/28/2013,       0.820
00:00:00 05/29/2013,       0.110
00:00:00 05/30/2013,       0.030
00:00:00 05/31/2013,       0.010
00:00:00 06/01/2013,       0.090
00:00:00 06/02/2013,       0.110
00:00:00 06/03/2013,       0.000
00:00:00 06/04/2013,       0.000
00:00:00 06/05/2013,       0.000
00:00:00 06/06/2013,       0.010
00:00:00 06/07/2013,       0.050
00:00:00 06/08/2013,       0.130
00:00:00 06/09/2013,       0.190
00:00:00 06/10/2013,       0.120
00:00:00 06/11/2013,       0.000
00:00:00 06/12/2013,       0.000
00:00:00 06/13/2013,       0.000
00:00:00 06/14/2013,       0.000
00:00:00 06/15/2013,       0.000
00:00:00 06/16/2013,       0.000
00:00:00 06/17/2013,       0.000
00:00:00 06/18/2013,       0.000
00:00:00 06/19/2013,       0.000
00:00:00 06/20/2013,       0.000
00:00:00 06/21/2013,       0.000
00:00:00 06/22/2013,       0.000
00:00:00 06/23/2013,       0.000
00:00:00 06/24/2013,       0.000
00:00:00 06/25/2013,       0.000
00:00:00 06/26/2013,       0.000
00:00:00 06/27/2013,       0.170
00:00:00 06/28/2013,       0.000
00:00:00 06/29/2013,       0.000
00:00:00 06/30/2013,       0.000
00:00:00 07/01/2013,       0.000
00:00:00 07/02/2013,       0.000
00:00:00 07/03/2013,       0.000
00:00:00 07/04/2013,       0.000
00:00:00 07/05/2013,       0.000
00:00:00 07/06/2013,       0.000
00:00:00 07/07/2013,       0.000
00:00:00 07/08/2013,       0.000
00:00:00 07/09/2013,       0.000
00:00:00 07/10/2013,       0.000
00:00:00 07/11/2013,       0.000
00:00:00 07/12/2013,       0.000
00:00:00 07/13/2013,       0.000
00:00:00 07/14/2013,       0.000
00:00:00 07/15/2013,       0.000
00:00:00 07/16/2013,       0.000
00:00:00 07/17/2013,       0.000
00:00:00 07/18/2013,       0.000
00:00:00 07/19/2013,       0.000
00:00:00 07/20/2013,       0.000
00:00:00 07/21/2013,       0.000
00:00:00 07/22/2013,       0.000
00:00:00 07/23/2013,       0.000
00:00:00 07/24/2013,       0.000
00:00:00 07/25/2013,       0.000
00:00:00 07/26/2013,       0.000
00:00:00 07/27/2013,       0.000
00:00:00 07/28/2013,       0.000
00:00:00 07/29/2013,       0.000
00:00:00 07/30/2013,       0.000
00:00:00 07/31/2013,       0.000
00:00:00 08/01/2013,       0.000
00:00:00 08/02/2013,       0.000
00:00:00 08/03/2013,       0.000
00:00:00 08/04/2013,       0.000
00:00:00 08/05/2013,       0.000
00:00:00 08/06/2013,       0.000
00:00:00 08/07/2013,       0.000
00:00:00 08/08/2013,       0.000
00:00:00 08/09/2013,       0.000
00:00:00 08/10/2013,       0.000
00:00:00 08/11/2013,       0.000
00:00:00 08/12/2013,       0.000
00:00:00 08/13/2013,       0.000
00:00:00 08/14/2013,       0.000
00:00:00 08/15/2013,       0.000
00:00:00 08/16/2013,       0.000
00:00:00 08/17/2013,       0.000
00:00:00 08/18/2013,       0.000
00:00:00 08/19/2013,       0.000
00:00:00 08/20/2013,       0.000
00:00:00 08/21/2013,       0.000
00:00:00 08/22/2013,       0.000
00:00:00 08/23/2013,       0.000
00:00:00 08/24/2013,       0.000
00:00:00 08/25/2013,       0.000
00:00:00 08/26/2013,       0.000
00:00:00 08/27/2013,       0.000
00:00:00 08/28/2013,       0.000
00:00:00 08/29/2013,       0.000
00:00:00 08/30/2013,       0.000
00:00:00 08/31/2013,       0.000
00:00:00 09/01/2013,       0.000
00:00:00 09/02/2013,       0.000
00:00:00 09/03/2013,       0.000
00:00:00 09/04/2013,       0.000
00:00:00 09/05/2013,       0.000
00:00:00 09/06/2013,       0.000
00:00:00 09/07/2013,       0.000
00:00:00 09/08/2013,       0.000
00:00:00 09/09/2013,       0.000
00:00:00 09/10/2013,       0.000
00:00:00 09/11/2013,       0.000
00:00:00 09/12/2013,       0.000
00:00:00 09/13/2013,       0.000
00:00:00 09/14/2013,       0.000
00:00:00 09/15/2013,       0.000
00:00:00 09/16/2013,       0.000
00:00:00 09/17/2013,       0.000
00:00:00 09/18/2013,       0.000
00:00:00 09/19/2013,       0.000
00:00:00 09/20/2013,       0.000
00:00:00 09/21/2013,       0.000
00:00:00 09/22/2013,       0.000
00:00:00 09/23/2013,       0.000
00:00:00 09/24/2013,       0.000
00:00:00 09/25/2013,       0.000
00:00:00 09/26/2013,       0.000
00:00:00 09/27/2013,       0.000
00:00:00 09/28/2013,       0.000
00:00:00 09/29/2013,       0.000
00:00:00 09/30/2013,       0.000
00:00:00 10/01/2013,       0.000
00:00:00 10/02/2013,       0.000
00:00:00 10/03/2013,       0.000
00:00:00 10/04/2013,       0.000
00:00:00 10/05/2013,       0.000
00:00:00 10/06/2013,       0.000
00:00:00 10/07/2013,       0.000
00:00:00 10/08/2013,       0.000
00:00:00 10/09/2013,       0.000
00:00:00 10/10/2013,       0.000
00:00:00 10/11/2013,       0.000
00:00:00 10/12/2013,       0.000
00:00:00 10/13/2013,       0.000
00:00:00 10/14/2013,       0.000
00:00:00 10/15/2013,       0.000
00:00:00 10/16/2013,       0.000
00:00:00 10/17/2013,       0.000
00:00:00 10/18/2013,       0.000
00:00:00 10/19/2013,       0.000
00:00:00 10/20/2013,       0.000
00:00:00 10/21/2013,       0.000
00:00:00 10/22/2013,       0.000
00:00:00 10/23/2013,       0.000
00:00:00 10/24/2013,       0.000
00:00:00 10/25/2013,       0.000
00:00:00 10/26/2013,       0.000
00:00:00 10/27/2013,       0.000
00:00:00 10/28/2013,       0.000
00:00:00 10/29/2013,       0.000
00:00:00 10/30/2013,       0.000
00:00:00 10/31/2013,       0.000
00:00:00 11/01/2013,       0.000
00:00:00 11/02/2013,       0.000
00:00:00 11/03/2013,       0.000
00:00:00 11/04/2013,       0.000
00:00:00 11/05/2013,       0.000
00:00:00 11/06/2013,       0.000
00:00:00 11/07/2013,       0.000
00:00:00 11/08/2013,       0.000
00:00:00 11/09/2013,       0.000
00:00:00 11/10/2013,       0.000
00:00:00 11/11/2013,       0.000
00:00:00 11/12/2013,       0.000
00:00:00 11/13/2013,       0.000
00:00:00 11/14/2013,       0.000
00:00:00 11/15/2013,       0.000
00:00:00 11/16/2013,       0.000
00:00:00 11/17/2013,       0.000
00:00:00 11/18/2013,       0.000
00:00:00 11/19/2013,       0.000
00:00:00 11/20/2013,       0.230
00:00:00 11/21/2013,       0.000
00:00:00 11/22/2013,       0.000
00:00:00 11/23/2013,       0.000
00:00:00 11/24/2013,       0.000
00:00:00 11/25/2013,       0.000
00:00:00 11/26/2013,       0.000
00:00:00 11/27/2013,       0.000
00:00:00 11/28/2013,       0.000
00:00:00 11/29/2013,       0.000
00:00:00 11/30/2013,       0.000
00:00:00 12/01/2013,       0.000
00:00:00 12/02/2013,       0.000
00:00:00 12/03/2013,       0.000
00:00:00 12/04/2013,       0.000
00:00:00 12/05/2013,       0.000
00:00:00 12/06/2013,       0.000
00:00:00 12/07/2013,       0.030
00:00:00 12/08/2013,       0.000
00:00:00 12/09/2013,       0.000
00:00:00 12/10/2013,       0.000
00:00:00 12/11/2013,       0.000
00:00:00 12/12/2013,       0.000
00:00:00 12/13/2013,       0.000
00:00:00 12/14/2013,       0.000
00:00:00 12/15/2013,       0.000
00:00:00 12/16/2013,       0.000
00:00:00 12/17/2013,       0.000
00:00:00 12/18/2013,       0.000
00:00:00 12/19/2013,       0.000
00:00:00 12/20/2013,       0.000
00:00:00 12/21/2013,       0.000
00:00:00 12/22/2013,       0.000
00:00:00 12/23/2013,       0.000
00:00:00 12/24/2013,       0.000
00:00:00 12/25/2013,       0.000
00:00:00 12/26/2013,       0.000
00:00:00 12/27/2013,       0.000
00:00:00 12/28/2013,       0.000
00:00:00 12/29/2013,       0.000
00:00:00 12/30/2013,       0.000
00:00:00 12/31/2013,       0.000
00:00:00 01/01/2014,       0.000
00:00:00 01/02/2014,       0.000
00:00:00 01/03/2014,       0.000
00:00:00 01/04/2014,       0.000
00:00:00 01/05/2014,       0.000
00:00:00 01/06/2014,       0.000
00:00:00 01/07/2014,       0.000
00:00:00 01/08/2014,       0.000
00:00:00 01/09/2014,       0.000
00:00:00 01/10/2014,       0.000
00:00:00 01/11/2014,       0.000
00:00:00 01/12/2014,       0.000
00:00:00 01/13/2014,       0.000
00:00:00 01/14/2014,       0.000
00:00:00 01/15/2014,       0.000
00:00:00 01/16/2014,       0.000
00:00:00 01/17/2014,       0.000
00:00:00 01/18/2014,       0.000
00:00:00 01/19/2014,       0.000
00:00:00 01/20/2014,       0.000
00:00:00 01/21/2014,       0.000
00:00:00 01/22/2014,       0.000
00:00:00 01/23/2014,       0.000
00:00:00 01/24/2014,       0.000
00:00:00 01/25/2014,       0.000
00:00:00 01/26/2014,       0.000
00:00:00 01/27/2014,       0.000
00:00:00 01/28/2014,       0.000
00:00:00 01/29/2014,       0.000
00:00:00 01/30/2014,       0.000
00:00:00 01/31/2014,       0.000
00:00:00 02/01/2014,       0.000
00:00:00 02/02/2014,       1.940
00:00:00 02/03/2014,       0.000
00:00:00 02/04/2014,       0.000
00:00:00 02/05/2014,       0.000
00:00:00 02/06/2014,       0.350
00:00:00 02/07/2014,       0.000
00:00:00 02/08/2014,       0.000
00:00:00 02/09/2014,       0.000
00:00:00 02/10/2014,       0.000
00:00:00 02/11/2014,       0.000
00:00:00 02/12/2014,       0.000
00:00:00 02/13/2014,       0.000
00:00:00 02/14/2014,       0.000
00:00:00 02/15/2014,       0.000
00:00:00 02/16/2014,       0.000
00:00:00 02/17/2014,       0.000
00:00:00 02/18/2014,       0.000
00:00:00 02/19/2014,       0.000
00:00:00 02/20/2014,       0.000
00:00:00 02/21/2014,       0.000
00:00:00 02/22/2014,       0.000
00:00:00 02/23/2014,       0.000
00:00:00 02/24/2014,       0.000
00:00:00 02/25/2014,       0.000
00:00:00 02/26/2014,       1.140
00:00:00 02/27/2014,       0.000
